order_item_id,order_id,product_id,quantity,price_per_unit
10154,29259,608,3,52.97
10155,63072,523,1,136.72
10156,75336,814,1,395.25
10157,45429,429,3,202.76
10158,55957,312,2,43.29
10159,21443,495,1,243.47
10160,50600,507,2,484.32
10161,76426,828,1,161.68
10162,24183,20,2,877.84
10163,36536,317,1,92.22
10164,47770,358,1,119.54
10165,85755,486,2,475.47
10166,87522,50,4,699.69
10167,23457,371,1,110.74
10168,12776,337,1,177.03
10169,61156,289,1,75.66
10170,69134,634,1,92.64
10171,74738,321,1,113.48
10172,87010,262,3,238.23
10173,27081,117,1,1977.83
10174,30627,411,1,192
10175,97502,124,1,543.3
10176,77732,725,1,98.54
10177,15182,558,1,18.15
10178,16301,756,1,318.76
10179,48423,625,1,77.06
10180,63539,754,1,158.39
10181,1630,586,1,42.98
10182,46472,52,2,1892.01
10183,59723,624,2,63.62
10184,42803,44,1,2369.39
10185,80268,735,1,70.91
10186,57441,697,1,62.96
10187,8724,462,1,321.21
10188,22925,11,1,243.48
10189,54950,514,2,446.84
10190,43562,231,2,161.14
10191,5852,68,3,1973.25
10192,46438,27,2,726.61
10193,91939,330,3,70.71
10194,36160,826,1,394.47
10195,54589,91,1,565.72
10196,19960,81,1,2179.45
10197,49033,32,1,672.62
10198,52916,484,1,311.22
10199,39342,170,1,1435.76
10200,13931,209,2,128.3
10201,50166,547,1,31.12
10202,85654,448,1,374.32
10203,42114,224,1,86.46
10204,84037,57,1,488.73
10205,80133,608,1,52.97
10206,42398,171,1,1633.75
10207,80289,618,2,45.85
10208,72233,770,1,332.54
10209,78396,590,2,35.21
10210,3814,756,1,318.76
10211,79315,49,1,1342.93
10212,24647,649,2,134.51
10213,95903,581,1,61.28
10214,80082,662,1,198.38
10215,20303,4,1,1452.58
10216,72250,362,2,129.66
10217,43644,187,2,2020.76
10218,11161,259,1,116.9
10219,43319,540,1,32.85
10220,78490,302,1,110.6
10221,18919,66,1,1334.73
10222,21637,715,1,69.75
10223,85248,404,1,418.74
10224,40938,173,1,1273.32
10225,52853,279,2,140.86
10226,51222,108,3,1836.25
10227,85171,756,2,318.76
10228,35591,628,1,92.54
10229,85437,378,3,57.89
10230,93136,818,1,176.25
10231,72349,216,2,790.68
10232,72673,720,1,123.41
10233,26577,145,1,867.39
10234,63791,210,1,653.61
10235,30804,525,1,106.03
10236,10040,766,2,229.2
10237,23631,764,1,295.63
10238,32322,237,1,74.92
10239,96721,246,1,201.57
10240,51727,593,2,38.05
10241,84887,291,1,30.01
10242,21939,134,3,955.11
10243,75388,711,1,128.83
10244,86841,73,1,133.34
10245,20251,700,1,85.88
10246,52740,707,1,66.73
10247,76214,519,2,587.38
10248,23142,82,1,1507.07
10249,16776,762,1,152.14
10250,2720,621,1,38.29
10251,79619,70,3,2884.14
10252,17663,110,1,456.84
10253,40407,277,1,161.99
10254,84658,794,2,243.61
10255,85142,801,1,280.08
10256,47128,653,2,100.32
10257,47040,366,1,89.01
10258,32395,602,1,45.99
10259,84261,846,1,180.75
10260,1348,635,1,40.19
10261,83623,357,1,28.52
10262,81807,664,1,57.36
10263,15051,812,2,342.03
10264,10887,741,1,194.97
10265,15122,154,1,1229.13
10266,34117,702,2,29.47
10267,92873,32,1,672.62
10268,49872,610,4,85.31
10269,94388,647,1,101.3
10270,26188,791,1,108.25
10271,7397,579,1,64.34
10272,76770,6,1,643.98
10273,37549,807,1,406.4
10274,3243,160,1,1762.02
10275,64197,450,1,101.61
10276,72637,13,1,2070.93
10277,80465,734,1,91.41
10278,82590,683,1,49.44
10279,17337,456,1,254.58
10280,72607,216,1,790.68
10281,16551,821,4,323.12
10282,7419,94,1,1373.01
10283,86644,715,1,69.75
10284,99594,371,1,110.74
10285,73175,666,2,47.03
10286,63283,572,1,97.56
10287,74254,266,1,148.88
10288,42714,767,2,303.89
10289,29559,105,1,2361.4
10290,57878,501,1,345.02
10291,33838,31,1,1472.03
10292,95156,361,2,89.29
10293,75262,476,4,603.44
10294,37858,36,1,1992.63
10295,18774,821,1,323.12
10296,74932,834,2,115.52
10297,19442,360,1,117.81
10298,91855,513,1,506.02
10299,32963,90,1,1196.13
10300,50411,203,2,655.23
10301,65076,117,2,1977.83
10302,13177,216,2,790.68
10303,35108,384,1,455.69
10304,62605,832,1,191.89
10305,30706,621,2,38.29
10306,13001,827,2,161.51
10307,50959,14,2,748.83
10308,75466,834,1,115.52
10309,33302,824,1,176.02
10310,12718,567,1,55.35
10311,70821,612,1,99.88
10312,33820,297,1,155.34
10313,58119,201,3,1549.7
10314,42672,149,1,376.32
10315,40817,731,1,48.57
10316,19917,387,2,179.63
10317,61824,241,2,206.75
10318,56936,700,2,85.88
10319,18144,671,1,49.76
10320,33791,538,1,43.54
10321,87952,557,2,33.37
10322,29737,195,1,957.51
10323,5395,714,2,77.2
10324,10525,612,2,99.88
10325,22395,245,1,23.66
10326,26816,720,1,123.41
10327,3391,526,1,62.16
10328,22809,300,1,44.81
10329,96802,117,1,1977.83
10330,12427,722,1,50.76
10331,33118,584,3,50.02
10332,39251,357,1,28.52
10333,90572,228,3,89.98
10334,61889,197,1,1756.06
10335,64343,565,1,51.83
10336,6896,758,1,217.14
10337,30865,21,3,1481.54
10338,28018,417,1,183.3
10339,6259,643,1,54.43
10340,27769,744,1,207.32
10341,33097,399,1,372.92
10342,14831,697,1,62.96
10343,34940,479,1,552.74
10344,61687,805,1,183.52
10345,35508,717,1,143.37
10346,93221,383,1,311.85
10347,12867,383,1,311.85
10348,19386,509,1,525.62
10349,1875,720,1,123.41
10350,36443,834,1,115.52
10351,91791,359,2,206.65
10352,25444,488,1,179.28
10353,75369,682,1,59.6
10354,83656,167,1,926.76
10355,72956,468,1,448.77
10356,88685,510,1,359.27
10357,22012,508,2,416.15
10358,50074,264,1,108.54
10359,95434,623,2,53.5
10360,30256,676,1,195.28
10361,55020,335,1,35.02
10362,58027,291,1,30.01
10363,19828,586,2,42.98
10364,84140,567,1,55.35
10365,93965,777,3,130.57
10366,95535,197,2,1756.06
10367,66421,777,2,130.57
10368,58980,255,3,59.87
10369,27757,266,2,148.88
10370,63759,816,4,212.43
10371,93725,677,2,40.98
10372,49650,298,1,66.54
10373,40995,846,5,180.75
10374,36257,514,3,446.84
10375,54396,554,3,71.05
10376,50408,801,1,280.08
10377,36792,175,2,1556.96
10378,6556,399,1,372.92
10379,83397,555,1,112.86
10380,81870,173,1,1273.32
10381,69971,515,1,77.15
10382,71614,258,4,139.68
10383,56380,646,1,158.39
10384,15732,830,1,191.83
10385,44648,210,1,653.61
10386,23560,114,2,1991.76
10387,38115,256,1,114.71
10388,63366,715,1,69.75
10389,6211,739,1,80.56
10390,73466,66,2,1334.73
10391,1197,746,1,379.49
10392,46956,649,3,134.51
10393,88095,584,1,50.02
10394,22758,452,1,281.11
10395,51631,805,1,183.52
10396,20910,9,1,1457.94
10397,52889,353,1,132.5
10398,38400,842,1,262.8
10399,21601,483,2,240.01
10400,14299,661,1,70.59
10401,62188,834,1,115.52
10402,63341,691,2,66.88
10403,39712,609,1,65.41
10404,33320,469,1,160.55
10405,58321,145,1,867.39
10406,63775,158,1,1853.29
10407,89076,597,1,82.6
10408,52785,277,1,161.99
10409,60040,686,1,96.04
10410,36153,538,1,43.54
10411,87606,320,1,71.03
10412,98266,823,2,158.01
10413,82958,715,1,69.75
10414,62599,739,1,80.56
10415,30753,512,2,226.59
10416,40028,201,1,1549.7
10417,72910,780,1,254.38
10418,55124,272,1,164.9
10419,41202,746,2,379.49
10420,96176,224,1,86.46
10421,32884,711,1,128.83
10422,50375,500,1,584.81
10423,56478,346,1,124.74
10424,69468,202,1,476.93
10425,40571,695,2,41.43
10426,87895,120,1,1327.9
10427,25056,721,1,173.77
10428,41783,580,1,44.39
10429,64499,504,1,410.46
10430,53761,152,4,794.45
10431,68024,202,4,476.93
10432,31319,735,1,70.91
10433,76332,666,1,47.03
10434,95031,282,1,82.43
10435,2305,736,1,154.75
10436,77489,96,1,1237.53
10437,20686,210,1,653.61
10438,47781,208,1,1599.96
10439,97792,471,1,44.33
10440,1205,15,1,694.06
10441,47525,278,1,130.88
10442,16849,314,1,217.82
10443,93748,607,1,40.2
10444,93622,667,1,58.31
10445,51426,179,1,2506.19
10446,5363,224,1,86.46
10447,16652,714,1,77.2
10448,19302,628,1,92.54
10449,23530,746,2,379.49
10450,77516,153,3,621.19
10451,54010,273,2,180.43
10452,3073,347,1,128.17
10453,22426,628,1,92.54
10454,96808,662,1,198.38
10455,94902,123,2,922.12
10456,74708,593,1,38.05
10457,27925,85,2,910.42
10458,35228,164,1,1320.66
10459,50777,550,2,95.95
10460,27229,297,1,155.34
10461,54110,153,1,621.19
10462,14977,691,3,66.88
10463,28788,352,1,177.33
10464,46654,530,1,110.63
10465,23354,784,1,161.33
10466,93820,395,1,199.29
10467,31050,604,2,28.08
10468,72808,448,2,374.32
10469,58328,641,2,20.23
10470,96173,505,1,338.31
10471,68819,461,1,118.87
10472,66297,721,1,173.77
10473,53762,789,1,194.77
10474,46243,593,1,38.05
10475,72139,425,1,85.89
10476,35995,184,1,2233.97
10477,80037,444,1,209.61
10478,98671,721,1,173.77
10479,68043,378,1,57.89
10480,6371,43,1,310.32
10481,3191,45,1,825.27
10482,33341,101,1,297.32
10483,34108,784,1,161.33
10484,3715,545,1,77.05
10485,36944,596,1,62.64
10486,16849,698,2,99.51
10487,72580,386,1,403.91
10488,47440,812,2,342.03
10489,37922,247,1,94.97
10490,65164,186,1,1591.62
10491,72049,184,1,2233.97
10492,20729,90,1,1196.13
10493,96507,217,1,934.5
10494,60478,717,1,143.37
10495,20277,283,2,87.55
10496,36881,8,1,2190.96
10497,71985,811,3,465.41
10498,13386,72,3,724.9
10499,42843,626,1,53.36
10500,14591,802,1,107.98
10501,64627,602,2,45.99
10502,27046,249,1,218.37
10503,5219,638,3,57.93
10504,2385,451,1,387.94
10505,43270,386,1,403.91
10506,15121,830,2,191.83
10507,32220,546,1,52.46
10508,25465,451,1,387.94
10509,73816,785,1,117.09
10510,73045,166,2,2080.6
10511,36106,660,4,98.01
10512,82810,340,1,47.41
10513,9106,255,1,59.87
10514,35832,7,1,398.8
10515,23781,478,1,279.21
10516,11363,331,1,84.86
10517,21699,559,1,93.58
10518,12538,324,1,74.81
10519,44500,463,4,370.25
10520,75368,240,2,61.03
10521,43702,495,4,243.47
10522,44746,227,1,224.15
10523,85549,432,2,378.9
10524,65485,656,1,43.4
10525,98299,329,2,93.74
10526,10326,258,1,139.68
10527,16198,777,1,130.57
10528,34413,184,2,2233.97
10529,40342,660,1,98.01
10530,65362,464,1,291.69
10531,45199,777,1,130.57
10532,62469,217,2,934.5
10533,33895,446,1,522.5
10534,52975,27,1,726.61
10535,43868,343,1,60.44
10536,74605,692,4,78.86
10537,76114,402,1,476.71
10538,10588,448,2,374.32
10539,25176,132,1,765.52
10540,66378,89,2,2273.66
10541,56569,729,1,53.27
10542,47171,230,3,127.46
10543,24714,622,1,40.46
10544,25315,584,1,50.02
10545,13722,246,2,201.57
10546,7251,256,1,114.71
10547,56375,387,1,179.63
10548,87917,90,1,1196.13
10549,49819,90,2,1196.13
10550,76784,420,1,373.76
10551,7135,167,2,926.76
10552,28853,785,3,117.09
10553,7652,571,1,66.42
10554,78346,24,1,1004.36
10555,92090,395,1,199.29
10556,47444,437,1,95.45
10557,40112,29,1,1439.04
10558,3563,759,1,375.56
10559,26883,374,1,337.45
10560,65868,358,1,119.54
10561,51688,180,1,605.56
10562,32379,834,3,115.52
10563,62879,450,1,101.61
10564,6872,250,1,176.33
10565,15661,152,1,794.45
10566,65668,775,2,320.37
10567,8337,722,1,50.76
10568,11711,811,1,465.41
10569,83349,810,1,94.15
10570,65225,257,1,204.86
10571,67190,182,1,551.45
10572,79410,748,2,220.43
10573,65435,7,1,398.8
10574,34440,567,3,55.35
10575,51128,178,2,1039.95
10576,8264,797,1,404.47
10577,23224,503,1,188.72
10578,50941,79,3,990.72
10579,12313,337,2,177.03
10580,40669,513,1,506.02
10581,37832,525,2,106.03
10582,88751,524,1,106.66
10583,49798,267,1,139.87
10584,13045,709,1,59.25
10585,25848,440,1,100.41
10586,14661,750,1,248.2
10587,78120,509,1,525.62
10588,2611,329,1,93.74
10589,39785,613,4,78.12
10590,19926,241,1,206.75
10591,13492,218,2,1811.21
10592,78636,269,1,85.34
10593,29500,430,1,118.66
10594,37202,779,1,285.39
10595,49847,670,1,62.57
10596,50605,308,1,80.43
10597,11345,35,1,2688.65
10598,78080,591,1,33.88
10599,77402,139,1,999.63
10600,60393,109,1,776.74
10601,35610,558,1,18.15
10602,71950,52,1,1892.01
10603,72739,41,2,571.32
10604,40503,476,1,603.44
10605,68660,794,5,243.61
10606,35900,191,1,500.92
10607,91579,822,1,25.42
10608,42222,473,1,75.58
10609,80536,741,1,194.97
10610,27001,499,2,561.17
10611,97394,570,2,51.63
10612,61378,776,2,107.12
10613,19615,725,1,98.54
10614,36203,505,3,338.31
10615,7991,584,1,50.02
10616,30333,518,2,408.38
10617,72363,613,1,78.12
10618,22976,28,2,1277.56
10619,48917,466,5,211.09
10620,15475,266,1,148.88
10621,77062,20,1,877.84
10622,94469,509,2,525.62
10623,84179,456,1,254.58
10624,86672,109,1,776.74
10625,35617,39,3,1650.03
10626,55706,754,1,158.39
10627,84775,193,3,2329.58
10628,64932,290,1,120.4
10629,34440,26,1,1921.56
10630,20463,648,1,114.52
10631,45578,228,2,89.98
10632,24259,432,1,378.9
10633,20220,478,1,279.21
10634,71745,459,1,85.05
10635,92828,711,1,128.83
10636,42312,436,1,346.44
10637,57080,76,1,1764.12
10638,28748,674,1,91.61
10639,14681,681,1,140.36
10640,20890,582,1,141.03
10641,89358,560,1,77.29
10642,9416,151,1,2364.58
10643,11499,300,1,44.81
10644,55698,791,1,108.25
10645,44088,804,1,241.93
10646,87098,86,2,934.14
10647,98039,757,1,246.69
10648,89629,655,1,79.63
10649,17456,376,1,191.89
10650,85932,832,1,191.89
10651,8890,501,1,345.02
10652,68744,341,1,104.39
10653,45727,381,1,119.17
10654,19435,358,1,119.54
10655,62381,40,1,1136.17
10656,71042,542,1,75.76
10657,67871,800,1,396.56
10658,28982,468,1,448.77
10659,90726,369,2,63.75
10660,89705,692,1,78.86
10661,49993,150,1,857.31
10662,44457,776,1,107.12
10663,75466,546,1,52.46
10664,98299,630,1,43.94
10665,87066,601,1,36.85
10666,80833,756,1,318.76
10667,63007,798,1,227.6
10668,93119,244,1,86.8
10669,8261,301,1,36.64
10670,54407,418,1,195.16
10671,3355,446,1,522.5
10672,67988,541,1,131.23
10673,99381,405,1,192.25
10674,52668,508,3,416.15
10675,49604,774,1,175.76
10676,72381,541,1,131.23
10677,59673,437,1,95.45
10678,79287,66,3,1334.73
10679,19463,190,1,798.17
10680,7765,826,1,394.47
10681,44597,506,1,138.24
10682,14123,120,2,1327.9
10683,62835,199,2,2273.14
10684,73547,174,1,772.9
10685,46973,713,1,84.65
10686,2456,584,1,50.02
10687,11759,495,1,243.47
10688,8353,306,1,226.09
10689,65250,742,1,149.39
10690,38281,138,1,1696.84
10691,35729,626,3,53.36
10692,61964,92,1,1722.95
10693,31666,360,2,117.81
10694,77971,531,1,101.94
10695,49030,49,1,1342.93
10696,40746,581,1,61.28
10697,66661,425,2,85.89
10698,17271,700,1,85.88
10699,85581,34,1,2576.39
10700,52404,627,2,61.59
10701,44054,85,2,910.42
10702,96386,666,1,47.03
10703,65076,46,1,1597.63
10704,99483,514,1,446.84
10705,29722,741,1,194.97
10706,13472,482,1,343.8
10707,56646,451,2,387.94
10708,7787,134,1,955.11
10709,60496,60,3,934.39
10710,35832,786,1,385.84
10711,39047,370,1,41.18
10712,7494,832,1,191.89
10713,91422,319,1,57.84
10714,55038,141,1,2665.48
10715,99834,2,3,2587.65
10716,11858,834,2,115.52
10717,72137,841,1,37.29
10718,43879,219,1,1567.32
10719,17317,792,1,234.78
10720,99646,129,1,147.78
10721,95434,755,1,103.54
10722,13154,110,1,456.84
10723,50600,818,1,176.25
10724,37215,310,2,73.64
10725,3128,222,3,116.61
10726,73088,492,1,307.86
10727,14603,586,1,42.98
10728,49917,442,2,585.83
10729,49625,496,1,203.6
10730,46026,814,2,395.25
10731,35548,598,1,37.17
10732,13648,773,2,99.41
10733,52983,752,1,411.24
10734,89933,44,2,2369.39
10735,62946,265,1,183.58
10736,43033,704,1,44.41
10737,81098,737,1,74.87
10738,4933,33,1,421.17
10739,41502,623,1,53.5
10740,46059,617,4,24.15
10741,57839,440,1,100.41
10742,84658,442,2,585.83
10743,51663,640,1,73.07
10744,95210,764,3,295.63
10745,12284,83,2,943.76
10746,69458,76,1,1764.12
10747,2488,405,1,192.25
10748,63235,332,2,152.61
10749,24943,841,3,37.29
10750,59333,678,1,75.52
10751,56428,140,1,2736.66
10752,90917,370,3,41.18
10753,69385,440,1,100.41
10754,53134,634,4,92.64
10755,84143,615,1,112.27
10756,11091,108,1,1836.25
10757,85902,659,1,109.2
10758,80242,384,1,455.69
10759,77898,534,1,70.5
10760,97918,74,3,2015.09
10761,96895,717,1,143.37
10762,52388,750,1,248.2
10763,55687,726,1,145.95
10764,58269,467,1,180.84
10765,78379,564,1,14.35
10766,20499,617,2,24.15
10767,39801,442,1,585.83
10768,49364,750,1,248.2
10769,77391,801,1,280.08
10770,19611,124,1,543.3
10771,99452,247,4,94.97
10772,77825,337,2,177.03
10773,87419,643,1,54.43
10774,14076,832,2,191.89
10775,93204,647,1,101.3
10776,65811,436,1,346.44
10777,46217,748,1,220.43
10778,32520,232,2,106.09
10779,60725,180,1,605.56
10780,51437,429,1,202.76
10781,14118,570,3,51.63
10782,11176,279,2,140.86
10783,96589,665,1,39.3
10784,53134,589,1,32.73
10785,64467,408,1,42.37
10786,33026,49,1,1342.93
10787,88400,332,1,152.61
10788,93927,472,2,553.66
10789,67712,543,2,42.06
10790,24826,638,1,57.93
10791,77578,237,1,74.92
10792,92145,597,1,82.6
10793,65554,46,1,1597.63
10794,21803,86,1,934.14
10795,1881,612,2,99.88
10796,91484,486,1,475.47
10797,50963,228,1,89.98
10798,30878,97,1,1294.45
10799,40985,310,1,73.64
10800,87281,531,3,101.94
10801,54965,184,4,2233.97
10802,47308,255,1,59.87
10803,10068,571,1,66.42
10804,78022,362,1,129.66
10805,5344,88,1,1539.42
10806,61975,12,1,2721.53
10807,88302,628,1,92.54
10808,35756,306,1,226.09
10809,92359,263,2,55.16
10810,46040,556,2,56.33
10811,66491,238,1,27.65
10812,26056,433,1,307
10813,18903,446,1,522.5
10814,26663,160,1,1762.02
10815,61807,830,1,191.83
10816,26164,353,1,132.5
10817,59738,509,2,525.62
10818,73277,427,2,235.15
10819,25141,234,1,104.53
10820,72916,783,1,136.46
10821,8174,576,1,129.84
10822,65316,850,1,237.95
10823,82074,648,4,114.52
10824,96719,311,1,96.54
10825,29844,720,1,123.41
10826,79355,77,2,1880.83
10827,1558,92,1,1722.95
10828,42805,680,1,151.72
10829,48246,591,1,33.88
10830,87797,700,2,85.88
10831,33662,799,1,275.79
10832,27216,533,1,152.22
10833,32191,655,1,79.63
10834,18301,65,1,861.03
10835,42419,87,1,1765.71
10836,1580,105,1,2361.4
10837,68580,122,1,2310.87
10838,1075,808,1,399.03
10839,94083,341,1,104.39
10840,82133,277,1,161.99
10841,62290,804,1,241.93
10842,78502,143,1,1244.23
10843,73888,5,2,644.02
10844,7765,658,1,71.4
10845,4081,631,1,120.31
10846,6861,224,3,86.46
10847,18169,136,1,930.82
10848,22510,163,1,1530.22
10849,16254,523,2,136.72
10850,39713,790,2,418.19
10851,54767,142,1,814.09
10852,70518,521,1,74.48
10853,53437,224,2,86.46
10854,18140,562,1,40.76
10855,79577,647,1,101.3
10856,42915,579,1,64.34
10857,24192,218,3,1811.21
10858,68994,593,1,38.05
10859,72235,589,1,32.73
10860,96826,664,2,57.36
10861,1119,485,1,292.09
10862,48015,168,1,702.77
10863,50012,696,1,103.81
10864,31549,520,3,133.3
10865,86120,740,1,73.03
10866,25577,520,1,133.3
10867,88470,97,1,1294.45
10868,35762,671,1,49.76
10869,89638,143,5,1244.23
10870,33854,473,4,75.58
10871,17111,478,2,279.21
10872,17005,372,1,52.26
10873,45020,237,2,74.92
10874,36452,759,1,375.56
10875,68124,509,2,525.62
10876,34145,76,4,1764.12
10877,97779,625,1,77.06
10878,10739,643,2,54.43
10879,61643,749,2,384.4
10880,38130,806,1,292.37
10881,26203,743,1,297.24
10882,43488,624,1,63.62
10883,18561,502,1,271.9
10884,42675,14,2,748.83
10885,31965,296,2,109.15
10886,46356,39,2,1650.03
10887,67625,154,1,1229.13
10888,19526,32,1,672.62
10889,76318,496,1,203.6
10890,63000,456,1,254.58
10891,36424,27,1,726.61
10892,49332,606,1,61.43
10893,46243,582,1,141.03
10894,40024,778,1,286.32
10895,51816,390,1,406.02
10896,59015,196,2,974.84
10897,62965,777,1,130.57
10898,84898,479,1,552.74
10899,38313,709,1,59.25
10900,51680,742,2,149.39
10901,73299,22,4,609.78
10902,61870,549,1,67.03
10903,73128,235,1,63.67
10904,54328,174,1,772.9
10905,29863,250,4,176.33
10906,40064,775,2,320.37
10907,88548,819,1,67.91
10908,57189,309,1,161.23
10909,49241,636,1,81.59
10910,9607,445,1,409.82
10911,5208,96,1,1237.53
10912,17556,763,4,135.61
10913,12424,257,1,204.86
10914,59951,511,2,304.85
10915,88649,31,3,1472.03
10916,71800,580,3,44.39
10917,49730,127,1,2023.32
10918,31408,639,2,60.83
10919,83802,7,1,398.8
10920,41863,104,2,1266.38
10921,35289,460,1,119.48
10922,17010,310,1,73.64
10923,7288,208,1,1599.96
10924,60500,664,2,57.36
10925,39424,691,1,66.88
10926,99008,522,2,54.38
10927,11990,571,1,66.42
10928,78642,110,1,456.84
10929,79777,817,2,236.52
10930,28502,497,1,291.81
10931,10217,483,1,240.01
10932,34735,604,1,28.08
10933,61629,339,2,101.75
10934,19354,648,1,114.52
10935,6852,429,1,202.76
10936,11928,92,2,1722.95
10937,83070,642,2,66.69
10938,91971,193,4,2329.58
10939,84899,443,2,210.88
10940,96081,504,1,410.46
10941,96308,430,1,118.66
10942,74639,20,1,877.84
10943,58292,320,1,71.03
10944,44333,434,3,110.92
10945,31428,8,2,2190.96
10946,16060,456,1,254.58
10947,82419,540,1,32.85
10948,92003,79,1,990.72
10949,85612,364,2,112.89
10950,18635,300,1,44.81
10951,23726,358,3,119.54
10952,89316,600,1,20.67
10953,55405,581,2,61.28
10954,34996,94,2,1373.01
10955,76690,300,1,44.81
10956,66518,401,5,111.92
10957,53044,229,1,188.3
10958,62426,103,1,916.04
10959,77043,405,1,192.25
10960,53046,59,1,353.67
10961,37267,353,2,132.5
10962,39702,300,2,44.81
10963,68508,261,1,124.59
10964,54075,614,1,27.16
10965,57862,6,1,643.98
10966,68955,840,1,251.11
10967,66818,164,2,1320.66
10968,81067,105,1,2361.4
10969,9177,627,2,61.59
10970,79215,81,1,2179.45
10971,20560,198,1,2315.24
10972,56649,572,1,97.56
10973,9395,641,1,20.23
10974,70445,112,1,654.43
10975,49107,778,4,286.32
10976,74665,371,3,110.74
10977,65147,210,1,653.61
10978,90795,204,2,2321.47
10979,91240,192,1,2315.69
10980,6405,421,1,396.57
10981,71152,404,1,418.74
10982,16578,513,1,506.02
10983,6980,469,2,160.55
10984,90507,798,1,227.6
10985,95031,676,1,195.28
10986,20499,288,2,112.41
10987,78856,656,2,43.4
10988,85089,513,1,506.02
10989,23759,409,1,479.24
10990,95796,607,1,40.2
10991,92286,146,1,320.86
10992,20523,709,1,59.25
10993,66214,483,2,240.01
10994,81240,620,1,92.65
10995,78349,236,2,145.03
10996,2702,446,1,522.5
10997,22660,398,1,230.52
10998,91011,554,3,71.05
10999,44272,826,1,394.47
11000,54372,156,2,798.5
11001,20303,161,1,1006.83
11002,76050,7,1,398.8
11003,85612,696,1,103.81
11004,31608,847,1,82.79
11005,45684,645,1,42.2
11006,19659,343,1,60.44
11007,85652,409,1,479.24
11008,80538,182,3,551.45
11009,91705,620,3,92.65
11010,15018,238,1,27.65
11011,48347,841,1,37.29
11012,97043,253,1,175.8
11013,67847,412,5,525.95
11014,79790,466,1,211.09
11015,22965,343,3,60.44
11016,74849,360,2,117.81
11017,17391,30,1,358.22
11018,52352,3,1,1772.05
11019,54166,403,4,259.54
11020,2058,579,1,64.34
11021,42504,592,2,79.56
11022,75368,575,3,110.2
11023,99443,713,1,84.65
11024,94504,652,1,93.32
11025,50664,804,1,241.93
11026,52039,610,1,85.31
11027,6299,180,2,605.56
11028,40043,442,3,585.83
11029,31110,484,1,311.22
11030,43329,603,2,37.61
11031,80184,545,1,77.05
11032,29027,629,3,19.84
11033,44116,813,1,98.39
11034,31978,396,1,503.93
11035,59223,297,1,155.34
11036,41517,788,1,176.78
11037,30730,28,1,1277.56
11038,1071,320,1,71.03
11039,51296,273,5,180.43
11040,6139,14,1,748.83
11041,54647,445,1,409.82
11042,31284,344,2,95.79
11043,91980,735,2,70.91
11044,77280,714,1,77.2
11045,90624,81,1,2179.45
11046,56442,81,3,2179.45
11047,56884,258,1,139.68
11048,32653,169,1,336.57
11049,79812,766,1,229.2
11050,1773,257,1,204.86
11051,97204,781,5,274.7
11052,68303,162,1,1527.43
11053,31437,405,1,192.25
11054,80689,788,1,176.78
11055,31332,306,1,226.09
11056,78667,79,1,990.72
11057,89937,140,1,2736.66
11058,14596,431,1,130.19
11059,18481,573,2,55.72
11060,45056,27,1,726.61
11061,88622,509,2,525.62
11062,23249,713,2,84.65
11063,33368,313,1,28.06
11064,5774,81,1,2179.45
11065,64245,239,3,130.06
11066,4874,140,3,2736.66
11067,87932,13,4,2070.93
11068,11827,732,1,139.82
11069,43464,765,1,54.88
11070,30130,44,1,2369.39
11071,42230,71,1,1883.64
11072,66769,449,1,211.58
11073,23830,221,1,132.3
11074,86644,121,1,1989.62
11075,84866,393,1,210.09
11076,6022,516,1,61.04
11077,30439,435,1,101.95
11078,6315,808,2,399.03
11079,14392,104,1,1266.38
11080,71192,703,1,68.35
11081,57033,796,1,361.44
11082,10306,451,1,387.94
11083,98302,528,1,45.58
11084,97936,390,1,406.02
11085,12037,661,2,70.59
11086,94227,224,2,86.46
11087,7285,613,2,78.12
11088,59525,139,1,999.63
11089,13244,830,1,191.83
11090,13229,648,2,114.52
11091,94329,201,1,1549.7
11092,95996,542,1,75.76
11093,68433,765,1,54.88
11094,78428,193,1,2329.58
11095,81336,400,1,374.97
11096,5870,718,1,185.18
11097,32460,658,1,71.4
11098,4644,390,1,406.02
11099,94680,269,1,85.34
11100,29821,188,2,1360.41
11101,22610,563,1,33.62
11102,98886,489,1,526.38
11103,2157,185,1,823.93
11104,67962,348,2,34.82
11105,12614,779,2,285.39
11106,10684,749,2,384.4
11107,13881,409,1,479.24
11108,50601,232,1,106.09
11109,9800,279,1,140.86
11110,95343,751,1,95.53
11111,65940,485,1,292.09
11112,14973,550,3,95.95
11113,39824,142,1,814.09
11114,66625,408,1,42.37
11115,7628,693,1,89.35
11116,38486,792,2,234.78
11117,49721,698,1,99.51
11118,81545,524,1,106.66
11119,97688,582,1,141.03
11120,6210,472,1,553.66
11121,83365,593,1,38.05
11122,86468,568,3,59.32
11123,2221,308,2,80.43
11124,4713,331,1,84.86
11125,99601,197,1,1756.06
11126,41681,474,1,466.85
11127,32255,236,1,145.03
11128,82436,316,1,139.67
11129,86568,736,1,154.75
11130,69591,62,3,845.49
11131,50772,308,2,80.43
11132,5390,557,1,33.37
11133,20992,593,1,38.05
11134,85654,538,1,43.54
11135,55849,186,1,1591.62
11136,19325,461,1,118.87
11137,18647,496,1,203.6
11138,67603,654,2,126.06
11139,49740,679,2,187.47
11140,73247,337,2,177.03
11141,28148,469,1,160.55
