shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
8957,71596,05-01-2022,,dhl,Delivered
8958,70360,13-10-2022,,dhl,Delivered
8959,8757,28-01-2023,,usps,Delivered
8960,4232,23-02-2024,,usps,Delivered
8961,78201,12-09-2020,,dhl,Delivered
8962,22736,31-05-2023,23-06-2023,fedex,Returned
8963,31531,13-05-2024,,usps,Delivered
8964,85923,23-08-2024,,usps,Delivered
8965,67846,20-01-2024,,fedex,Delivered
8966,53215,18-05-2023,,fedex,Delivered
8967,66705,25-06-2021,,fedex,Delivered
8968,37927,24-07-2024,,fedex,Shipped
8969,11509,15-08-2021,,bluedart,In Transit
8970,64605,03-05-2021,,fedex,Delivered
8971,95240,20-02-2020,,dhl,Shipped
8972,77329,29-04-2021,,dhl,Delivered
8973,66812,25-11-2021,,dhl,Delivered
8974,51449,26-05-2022,,dhl,Delivered
8975,99135,03-07-2021,,fedex,Delivered
8976,62720,16-03-2023,,fedex,Delivered
8977,17451,10-09-2024,,fedex,Delivered
8978,80808,21-06-2024,,fedex,Delivered
8979,95763,14-11-2024,,fedex,Delivered
8980,18577,26-09-2023,,bluedart,Delivered
8981,33946,07-10-2020,,usps,Delivered
8982,85965,28-01-2023,,fedex,Delivered
8983,26270,10-04-2024,,bluedart,Delivered
8984,66980,18-08-2022,,fedex,Delivered
8985,88557,21-01-2024,,ups,Delivered
8986,8261,09-11-2023,,usps,Shipped
8987,25191,09-12-2020,,fedex,Delivered
8988,99038,10-09-2024,,fedex,Delivered
8989,48501,04-10-2020,,fedex,Delivered
8990,93171,23-06-2020,,dhl,Delivered
8991,93885,27-10-2023,,dhl,Delivered
8992,81040,31-01-2022,,bluedart,Delivered
8993,88660,13-01-2022,,delhivery,Delivered
8994,15423,14-02-2022,,dhl,Delivered
8995,59205,04-07-2021,,bluedart,Delivered
8996,99838,04-10-2023,,bluedart,Delivered
8997,33070,15-12-2022,,dhl,Delivered
8998,84816,03-08-2024,,ups,In Transit
8999,6262,10-11-2024,,dhl,Delivered
9000,10464,11-07-2021,,fedex,Delivered
9001,20917,11-01-2020,07-02-2020,bluedart,Returned
9002,6748,10-06-2023,,dhl,Delivered
9003,78553,18-01-2023,,dhl,Delivered
9004,25776,02-12-2024,,fedex,Delivered
9005,34233,21-03-2021,,bluedart,Delivered
9006,19396,21-12-2022,,bluedart,Shipped
9007,87391,04-11-2024,,dhl,Delivered
9008,70970,28-07-2022,,ups,Cancelled
9009,72761,08-03-2024,,fedex,Delivered
9010,57062,26-02-2023,,fedex,Delivered
9011,42162,13-07-2021,,fedex,Delivered
9012,32305,18-05-2021,,fedex,Delivered
9013,51815,10-12-2021,,fedex,Delivered
9014,42950,21-03-2021,,fedex,Delivered
9015,42140,18-08-2020,,bluedart,Delivered
9016,9926,22-03-2022,,fedex,Delivered
9017,28946,07-10-2023,,fedex,Delivered
9018,32759,14-08-2023,,dhl,Shipped
9019,10552,12-05-2021,,fedex,Cancelled
9020,70950,12-01-2022,,dhl,Delivered
9021,32601,19-06-2023,,bluedart,Delivered
9022,84080,12-05-2020,,fedex,Delivered
9023,58170,22-02-2020,,fedex,Delivered
9024,79153,30-07-2022,,fedex,Delivered
9025,5954,07-02-2023,26-02-2023,bluedart,Returned
9026,85751,08-05-2024,,bluedart,Cancelled
9027,55527,31-03-2024,,bluedart,Delivered
9028,81545,31-08-2020,,bluedart,Shipped
9029,30161,13-11-2021,,fedex,In Transit
9030,25928,30-11-2022,,ups,Delivered
9031,29642,01-05-2022,,fedex,Delivered
9032,77008,04-09-2021,,dhl,Delivered
9033,29679,31-12-2024,,ups,Shipped
9034,98671,09-06-2024,,ups,Delivered
9035,99427,15-09-2024,,dhl,Delivered
9036,95918,26-03-2021,,dhl,Delivered
9037,7006,18-09-2023,,dhl,Delivered
9038,5585,19-09-2024,,bluedart,Delivered
9039,84927,23-04-2024,,bluedart,Cancelled
9040,21980,27-04-2022,,fedex,Delivered
9041,45401,14-09-2022,,fedex,Delivered
9042,83431,26-11-2022,,fedex,Delivered
9043,45752,07-03-2020,,fedex,Delivered
9044,60807,12-08-2024,,dhl,Shipped
9045,90275,02-05-2020,,delhivery,Delivered
9046,2137,19-02-2020,13-03-2020,fedex,Returned
9047,8834,13-06-2020,,dhl,Delivered
9048,81807,08-03-2023,,fedex,Delivered
9049,39465,08-10-2023,,fedex,Cancelled
9050,58229,08-07-2021,,bluedart,Cancelled
9051,52563,16-07-2021,,dhl,In Transit
9052,8249,03-07-2020,,dhl,Delivered
9053,44752,19-10-2021,,fedex,Delivered
9054,13484,09-11-2023,,fedex,Shipped
9055,84842,11-10-2024,,bluedart,Shipped
9056,19255,28-05-2022,,dhl,Delivered
9057,15441,04-12-2020,,bluedart,Delivered
9058,66767,30-04-2024,,bluedart,Delivered
9059,48771,30-03-2021,04-04-2021,usps,Returned
9060,30343,17-05-2020,,dhl,Delivered
9061,71569,28-03-2023,,delhivery,Delivered
9062,84789,10-05-2021,,delhivery,In Transit
9063,69592,10-09-2023,,fedex,Delivered
9064,74967,30-09-2024,,dhl,Delivered
9065,26472,17-06-2020,,bluedart,Delivered
9066,42930,02-03-2023,,ups,Delivered
9067,41060,26-01-2021,,fedex,Delivered
9068,68238,27-09-2023,,dhl,Shipped
9069,27557,26-08-2024,,delhivery,Shipped
9070,98093,03-07-2020,,fedex,Delivered
9071,25486,01-12-2023,,dhl,Shipped
9072,28537,20-10-2022,,dhl,Delivered
9073,60468,02-02-2022,,delhivery,Delivered
9074,40440,18-06-2024,,fedex,Delivered
9075,27993,06-08-2024,,ups,Delivered
9076,4482,28-05-2022,,fedex,Delivered
9077,55595,09-06-2022,,fedex,Delivered
9078,80161,06-02-2021,27-02-2021,fedex,Returned
9079,76011,14-12-2023,,dhl,Delivered
9080,2305,05-06-2024,,fedex,Delivered
9081,56560,22-04-2020,,fedex,Delivered
9082,81048,05-01-2022,,fedex,Delivered
9083,45020,14-09-2023,,ups,Shipped
9084,18788,17-08-2024,,delhivery,In Transit
9085,30379,29-01-2024,,fedex,Delivered
9086,31612,13-09-2021,18-09-2021,delhivery,Returned
9087,57485,05-01-2023,,fedex,Delivered
9088,57523,23-08-2021,,dhl,Delivered
9089,10463,18-07-2023,,fedex,Delivered
9090,60720,26-02-2021,,dhl,Delivered
9091,51589,14-12-2022,04-01-2023,fedex,Returned
9092,21257,02-07-2022,,fedex,Delivered
9093,8468,24-04-2022,,fedex,Delivered
9094,18466,21-05-2023,,ups,Delivered
9095,16364,12-10-2023,,bluedart,Delivered
9096,82150,13-06-2021,,fedex,Delivered
9097,80209,02-12-2023,,dhl,Delivered
9098,8495,08-05-2023,,fedex,Delivered
9099,51120,16-12-2024,,fedex,Delivered
9100,19083,13-05-2021,,fedex,In Transit
9101,52025,13-07-2023,,dhl,In Transit
9102,80001,30-10-2022,,fedex,Delivered
9103,93166,01-08-2020,,dhl,Shipped
9104,56770,09-08-2021,,fedex,Delivered
9105,75091,23-06-2022,,dhl,Delivered
9106,97709,15-11-2023,,bluedart,Delivered
9107,12498,25-03-2023,,dhl,Delivered
9108,23409,11-10-2024,,fedex,Shipped
9109,55225,14-08-2020,,fedex,Delivered
9110,97805,05-12-2020,01-01-2021,dhl,Returned
9111,60930,31-05-2024,15-06-2024,fedex,Returned
9112,93742,05-04-2022,,bluedart,Delivered
9113,37241,06-07-2024,,fedex,Cancelled
9114,41431,04-07-2023,,fedex,Delivered
9115,62125,27-12-2022,,dhl,Shipped
9116,59751,10-09-2021,,fedex,Cancelled
9117,77395,03-07-2021,,fedex,Shipped
9118,7177,18-09-2020,,bluedart,In Transit
9119,58163,01-03-2023,,fedex,Delivered
9120,59316,11-11-2024,,ups,Shipped
9121,72084,04-05-2022,,fedex,Delivered
9122,53748,25-03-2023,,bluedart,Shipped
9123,90764,18-01-2021,,fedex,Delivered
9124,56241,04-10-2020,,fedex,Delivered
9125,62694,03-05-2022,,ups,Delivered
9126,47331,17-03-2020,,fedex,Delivered
9127,31771,12-02-2023,,fedex,Delivered
9128,98601,21-01-2022,,fedex,Delivered
9129,29068,02-07-2020,,bluedart,Delivered
9130,54524,07-08-2022,,bluedart,Delivered
9131,19354,18-04-2022,,dhl,Cancelled
9132,89572,07-02-2024,,fedex,In Transit
9133,66279,23-08-2024,,bluedart,Shipped
9134,25858,24-01-2021,,fedex,Delivered
9135,98387,18-02-2021,,dhl,Delivered
9136,22705,14-05-2022,,bluedart,Delivered
9137,84887,15-11-2020,,fedex,Delivered
9138,49059,28-07-2023,,fedex,Cancelled
9139,70580,11-05-2022,,usps,Cancelled
9140,30439,14-07-2021,20-07-2021,fedex,Returned
9141,81431,15-05-2022,,fedex,Shipped
9142,93040,28-09-2022,,dhl,Shipped
9143,38735,17-07-2024,,usps,Delivered
9144,12194,08-07-2024,,ups,Delivered
9145,89876,10-01-2023,,fedex,Delivered
9146,87886,26-04-2022,,fedex,Delivered
9147,49355,12-09-2020,,fedex,Delivered
9148,64869,07-10-2020,,ups,Delivered
9149,89457,05-08-2024,20-08-2024,ups,Returned
9150,99643,21-08-2024,,dhl,Delivered
9151,71046,10-09-2020,,dhl,Delivered
9152,36186,18-06-2020,,fedex,Cancelled
9153,53671,19-08-2023,,usps,Shipped
9154,39519,06-12-2021,,fedex,Delivered
9155,11607,10-04-2023,,dhl,In Transit
9156,35669,12-07-2021,,fedex,Delivered
9157,87244,23-07-2022,,fedex,Delivered
9158,98278,03-08-2022,,fedex,Shipped
9159,77854,16-01-2023,,delhivery,Delivered
9160,31662,21-06-2022,,dhl,Delivered
9161,32380,12-11-2022,,usps,In Transit
9162,78707,08-06-2020,,fedex,Delivered
9163,76131,19-10-2022,,fedex,Delivered
9164,55898,18-05-2020,,fedex,Shipped
9165,18516,22-06-2022,,dhl,Delivered
9166,90144,12-10-2020,,fedex,Delivered
9167,86029,15-11-2023,,fedex,Delivered
9168,18393,14-04-2022,,fedex,Delivered
9169,63371,25-01-2020,,fedex,Delivered
9170,96475,28-02-2022,,fedex,Delivered
9171,42453,25-12-2021,,bluedart,Cancelled
9172,92101,14-06-2024,,bluedart,Shipped
9173,29209,04-06-2021,,fedex,Delivered
9174,88859,19-12-2021,,ups,Delivered
9175,42259,23-10-2020,,bluedart,Delivered
9176,16895,19-08-2023,,bluedart,Delivered
9177,4492,07-04-2022,,ups,Delivered
9178,20662,22-07-2024,,fedex,Delivered
9179,36698,15-11-2021,,dhl,Delivered
9180,97010,26-08-2024,,fedex,Delivered
9181,45540,13-10-2024,,fedex,Delivered
9182,52013,07-07-2020,,ups,Delivered
9183,62781,12-07-2023,,bluedart,Delivered
9184,24883,17-07-2020,,dhl,Delivered
9185,9608,06-06-2024,,bluedart,Delivered
9186,51878,17-07-2023,,fedex,Delivered
9187,86864,14-07-2021,,usps,Delivered
9188,64102,05-04-2023,,fedex,Shipped
9189,9724,13-06-2021,,dhl,Delivered
9190,38081,15-10-2021,,bluedart,Delivered
9191,63375,04-04-2023,,fedex,Delivered
9192,76500,07-01-2024,,bluedart,Delivered
9193,25748,22-01-2022,,fedex,Delivered
9194,96182,04-06-2020,,fedex,Shipped
9195,46773,19-09-2022,,fedex,Delivered
9196,93554,27-06-2022,19-07-2022,fedex,Returned
9197,20617,29-10-2021,,fedex,Delivered
9198,44063,12-01-2021,,usps,Delivered
9199,69156,15-09-2024,,dhl,Delivered
9200,30981,19-01-2022,,dhl,Delivered
9201,18329,27-08-2021,,fedex,Shipped
9202,28307,07-09-2022,,delhivery,Delivered
9203,72956,17-07-2020,,fedex,Delivered
9204,40371,27-08-2022,07-09-2022,fedex,Returned
9205,27939,04-09-2021,,ups,Delivered
9206,99919,23-03-2021,,fedex,Delivered
9207,81246,24-04-2022,,fedex,Delivered
9208,98768,21-05-2021,,fedex,Delivered
9209,21697,22-06-2021,,fedex,Delivered
9210,65272,29-06-2022,,fedex,Delivered
9211,39455,23-07-2023,,fedex,Delivered
9212,45570,20-01-2024,,fedex,Delivered
9213,91215,26-08-2023,,usps,Delivered
9214,38094,29-01-2022,,fedex,Delivered
9215,44707,10-03-2021,09-04-2021,dhl,Returned
9216,92168,07-12-2024,,fedex,Delivered
9217,96589,21-09-2022,,fedex,Shipped
9218,2403,14-02-2023,,fedex,Delivered
9219,45945,06-12-2022,,dhl,Delivered
9220,87119,22-03-2020,,dhl,Shipped
9221,56747,20-07-2023,12-08-2023,fedex,Returned
9222,37848,13-10-2022,,dhl,Delivered
9223,81028,04-03-2020,,fedex,Delivered
9224,25818,22-04-2024,,usps,Delivered
9225,77599,03-10-2020,,fedex,Delivered
9226,76547,19-08-2021,,fedex,Cancelled
9227,85733,27-11-2023,,fedex,Delivered
9228,35781,25-02-2022,15-03-2022,fedex,Returned
9229,82628,21-10-2024,,dhl,Delivered
9230,68520,22-12-2024,,fedex,Delivered
9231,33481,29-08-2020,,dhl,Delivered
9232,49311,11-04-2024,,usps,Shipped
9233,89934,18-12-2024,,fedex,Delivered
9234,45635,26-11-2022,,fedex,Delivered
9235,10864,17-03-2020,,bluedart,Delivered
9236,58390,03-11-2024,,usps,Shipped
9237,76513,05-08-2022,,dhl,Shipped
9238,43310,01-07-2022,,usps,In Transit
9239,54706,05-07-2021,,usps,Delivered
9240,53089,27-12-2023,,fedex,Delivered
9241,82527,03-01-2021,,fedex,Delivered
9242,95403,15-12-2024,,fedex,Delivered
9243,44743,16-12-2020,,bluedart,Delivered
9244,35178,14-09-2023,,fedex,Delivered
9245,79011,26-10-2020,,fedex,Delivered
9246,7768,26-10-2020,,ups,Delivered
9247,18032,13-05-2024,,delhivery,Shipped
9248,94874,16-10-2024,,usps,Delivered
9249,68036,04-11-2020,,dhl,Delivered
9250,34898,17-12-2024,,dhl,Delivered
9251,79200,31-05-2021,,dhl,Delivered
9252,84546,17-07-2020,,bluedart,Delivered
9253,51846,27-08-2022,,fedex,Shipped
9254,73053,07-01-2022,,fedex,Delivered
9255,14518,26-04-2024,,fedex,Delivered
9256,97402,06-08-2024,,fedex,Delivered
9257,17906,07-11-2022,,dhl,Delivered
9258,15466,18-05-2021,02-06-2021,fedex,Returned
9259,86396,03-09-2024,,fedex,Cancelled
9260,14418,31-08-2022,,dhl,Cancelled
9261,17621,10-08-2022,,fedex,Shipped
9262,96361,09-02-2020,,dhl,Delivered
9263,99906,03-02-2023,,bluedart,Delivered
9264,82849,23-12-2023,,bluedart,Delivered
9265,51099,02-12-2024,,dhl,Delivered
9266,88341,29-06-2021,,fedex,Delivered
9267,34330,29-02-2020,,delhivery,Delivered
9268,49793,10-08-2024,,fedex,Delivered
9269,46530,27-03-2021,,bluedart,Cancelled
9270,40678,23-02-2023,,delhivery,Shipped
9271,76192,30-11-2024,,fedex,Delivered
9272,98411,25-12-2023,,usps,Delivered
9273,42800,13-10-2023,,bluedart,Shipped
9274,71362,06-11-2020,,bluedart,Shipped
9275,61114,09-09-2020,,delhivery,Delivered
9276,5570,17-04-2024,,fedex,Delivered
9277,63598,23-09-2022,,fedex,Delivered
9278,36486,19-06-2021,,fedex,Delivered
9279,99262,09-04-2024,,fedex,Shipped
9280,99206,26-10-2021,,fedex,Delivered
9281,80702,27-02-2021,27-03-2021,bluedart,Returned
9282,80816,05-03-2021,,bluedart,Delivered
9283,61816,20-04-2024,,dhl,Delivered
9284,86486,28-05-2020,,dhl,Shipped
9285,30732,22-06-2022,,fedex,Delivered
9286,88602,31-08-2022,,delhivery,Delivered
9287,4959,02-09-2020,,ups,Delivered
9288,11574,31-01-2022,,bluedart,Delivered
9289,62252,05-01-2024,,fedex,Delivered
9290,21900,04-11-2023,,fedex,Delivered
9291,34610,06-10-2020,,fedex,Delivered
9292,4812,07-09-2022,,bluedart,Delivered
9293,69319,24-07-2020,,fedex,Delivered
9294,55897,24-02-2022,,fedex,Delivered
9295,79963,25-01-2022,,dhl,Delivered
9296,9669,26-07-2022,,ups,Delivered
9297,18639,26-12-2023,,bluedart,In Transit
9298,10126,20-04-2022,,fedex,In Transit
9299,77221,09-02-2024,,fedex,Delivered
9300,77184,11-01-2021,,bluedart,Shipped
9301,11820,29-07-2023,25-08-2023,fedex,Returned
9302,52658,30-04-2020,,bluedart,Delivered
9303,98461,22-05-2024,,ups,Delivered
9304,86707,04-06-2022,,ups,Delivered
9305,76653,01-02-2023,,bluedart,Cancelled
9306,75621,24-03-2024,,ups,Delivered
9307,57011,19-04-2024,,fedex,Delivered
9308,14115,22-12-2024,,fedex,Delivered
9309,19900,04-04-2020,,usps,Delivered
9310,54077,23-08-2021,,bluedart,Shipped
9311,47273,17-02-2024,,fedex,Delivered
9312,89625,17-07-2020,,fedex,Cancelled
9313,40491,18-11-2023,,fedex,Shipped
9314,3125,12-06-2020,,fedex,Delivered
9315,32549,26-04-2023,,fedex,In Transit
9316,32542,27-02-2022,,ups,Delivered
9317,20891,04-10-2020,,dhl,Delivered
9318,56323,02-07-2023,,dhl,Shipped
9319,39702,12-11-2024,,fedex,Delivered
9320,62986,24-12-2023,,usps,Delivered
9321,9248,17-07-2022,,fedex,Delivered
9322,79023,17-01-2023,,bluedart,Cancelled
9323,69412,12-10-2024,,fedex,Shipped
9324,37780,27-06-2022,,dhl,Shipped
9325,8008,24-05-2020,30-05-2020,fedex,Returned
9326,38212,02-08-2022,,fedex,Delivered
9327,77875,27-11-2021,,fedex,Delivered
9328,72092,26-06-2023,,dhl,Delivered
9329,74337,15-04-2024,,ups,Delivered
9330,13915,09-12-2021,,dhl,Delivered
9331,43929,02-12-2023,,fedex,In Transit
9332,65186,10-03-2024,,fedex,Shipped
9333,78712,19-04-2021,,fedex,Delivered
9334,28517,04-06-2024,,fedex,Delivered
9335,18126,19-02-2024,,delhivery,Delivered
9336,33159,05-02-2023,,dhl,Delivered
9337,51096,02-02-2021,,dhl,Delivered
9338,92039,18-06-2024,,dhl,Delivered
9339,89142,10-07-2021,,ups,Delivered
9340,87190,28-03-2022,,delhivery,Delivered
9341,75854,18-12-2024,,fedex,Shipped
9342,65341,16-12-2021,,dhl,Delivered
9343,31966,18-12-2022,,bluedart,Delivered
9344,84861,04-11-2023,,dhl,Delivered
9345,88781,04-10-2020,,ups,Delivered
9346,23009,22-06-2022,,dhl,Delivered
9347,11277,12-06-2024,,fedex,Shipped
9348,92947,02-03-2022,,fedex,Delivered
9349,28049,04-02-2024,,dhl,Delivered
9350,52724,10-11-2021,,fedex,Delivered
9351,57410,21-06-2021,,dhl,Delivered
9352,82907,14-11-2020,,usps,Delivered
9353,34343,24-10-2022,,fedex,Delivered
9354,15836,18-05-2021,,bluedart,Delivered
9355,31999,23-09-2024,,fedex,Delivered
9356,76775,05-05-2022,,fedex,Delivered
9357,50042,16-03-2022,,dhl,Delivered
9358,53423,21-04-2024,,fedex,Delivered
9359,24990,12-07-2020,02-08-2020,fedex,Returned
9360,76221,28-09-2022,,delhivery,Delivered
9361,38334,22-08-2023,,dhl,Shipped
9362,78550,28-10-2022,,ups,Delivered
9363,9326,17-07-2021,,dhl,Delivered
9364,78162,09-11-2023,23-11-2023,dhl,Returned
9365,73587,11-11-2023,,fedex,Delivered
9366,80685,10-06-2022,,usps,Delivered
9367,46806,30-11-2022,,fedex,Shipped
9368,58881,16-09-2021,,bluedart,Delivered
9369,43299,14-12-2024,,fedex,Delivered
9370,62398,31-05-2023,,fedex,Delivered
9371,76345,29-12-2022,,bluedart,Delivered
9372,40002,15-02-2022,,fedex,Delivered
9373,24356,27-06-2024,,dhl,Delivered
9374,49360,14-12-2020,,usps,Delivered
9375,70668,08-01-2022,,bluedart,Delivered
9376,25263,07-01-2022,,ups,Delivered
9377,15210,04-05-2021,,ups,Delivered
9378,63121,24-06-2021,,dhl,In Transit
9379,68290,14-11-2024,,dhl,Delivered
9380,41216,28-12-2023,07-01-2024,fedex,Returned
9381,95932,09-02-2024,,fedex,Delivered
9382,63506,22-08-2020,,fedex,Shipped
9383,51210,01-02-2022,,fedex,Delivered
9384,44379,11-01-2024,,fedex,Delivered
9385,38425,20-10-2020,,fedex,In Transit
9386,66921,26-03-2024,,ups,Delivered
9387,16777,13-12-2024,,fedex,Cancelled
9388,42911,06-07-2021,,fedex,Shipped
9389,24938,22-04-2020,,fedex,Delivered
9390,37555,03-08-2020,,dhl,Delivered
9391,14220,04-01-2024,,fedex,Delivered
9392,2497,17-03-2023,,dhl,Delivered
9393,18619,30-12-2024,,bluedart,Shipped
9394,75101,11-05-2021,,bluedart,Shipped
9395,20915,25-01-2020,02-02-2020,bluedart,Returned
9396,8152,12-07-2020,,dhl,Delivered
9397,33325,23-10-2021,,fedex,Cancelled
9398,22337,12-07-2021,,fedex,Delivered
9399,95221,22-05-2021,,usps,Delivered
9400,8880,16-10-2023,,ups,Delivered
9401,47647,05-04-2021,,ups,Delivered
9402,18778,12-09-2024,,dhl,Delivered
9403,77402,31-07-2024,,dhl,Delivered
9404,40039,05-06-2020,,bluedart,Delivered
9405,4989,17-07-2021,,fedex,Delivered
9406,99170,24-05-2024,,bluedart,Delivered
9407,74729,02-02-2021,,bluedart,Delivered
9408,98156,14-06-2022,,fedex,Cancelled
9409,37265,04-05-2020,,dhl,Cancelled
9410,46180,27-11-2024,,bluedart,In Transit
9411,26036,05-03-2024,,fedex,Delivered
9412,4337,14-09-2023,,fedex,Delivered
9413,35823,07-08-2022,,fedex,Delivered
9414,98554,20-01-2021,,bluedart,Shipped
9415,64072,22-12-2020,,ups,Delivered
9416,39528,31-12-2023,,fedex,Cancelled
9417,14066,22-09-2022,,dhl,Delivered
9418,92926,29-06-2022,,bluedart,Delivered
9419,32164,08-01-2020,,fedex,Delivered
9420,9965,10-06-2022,,fedex,Delivered
9421,10302,30-05-2021,,fedex,Delivered
9422,16868,26-08-2022,,bluedart,In Transit
9423,81073,19-07-2021,,fedex,Delivered
9424,29591,12-10-2020,,bluedart,In Transit
9425,81865,28-08-2020,16-09-2020,fedex,Returned
9426,49589,16-06-2024,,fedex,Delivered
9427,54947,07-01-2021,,usps,Delivered
9428,91754,02-06-2022,,dhl,Delivered
9429,98272,15-07-2022,,fedex,Delivered
9430,92531,21-05-2024,,fedex,Delivered
9431,57270,27-07-2023,,bluedart,Delivered
9432,49718,21-06-2020,,fedex,Delivered
9433,78417,27-12-2020,,bluedart,Delivered
9434,84647,05-07-2023,,fedex,Delivered
9435,18248,18-08-2020,,fedex,Delivered
9436,9720,03-05-2020,,delhivery,Delivered
9437,84523,26-11-2022,,ups,Delivered
9438,18348,14-08-2024,,bluedart,Delivered
9439,99250,23-10-2022,,bluedart,Delivered
9440,27201,26-01-2022,,fedex,Delivered
9441,52894,25-11-2020,,fedex,Delivered
9442,92628,21-10-2024,,bluedart,Delivered
9443,7896,02-12-2023,,fedex,Shipped
9444,29616,01-07-2022,,ups,Delivered
9445,24080,13-02-2022,,dhl,Delivered
9446,23915,11-10-2022,,fedex,Delivered
9447,28551,25-01-2022,,fedex,Shipped
9448,71210,19-08-2021,,fedex,Delivered
9449,91980,08-12-2023,,fedex,Delivered
9450,16008,30-12-2021,,usps,Cancelled
9451,36778,15-02-2024,,ups,Delivered
9452,66008,16-11-2022,,fedex,Delivered
9453,81763,12-04-2021,,dhl,Delivered
9454,93298,01-03-2024,,fedex,Delivered
9455,9819,30-08-2021,,dhl,Delivered
9456,13889,15-03-2022,,fedex,Delivered
9457,50931,09-03-2024,,usps,Delivered
9458,85880,24-03-2021,,fedex,Delivered
9459,64936,23-06-2023,,dhl,Delivered
9460,93970,01-02-2023,,fedex,Delivered
9461,97394,21-06-2024,,delhivery,Delivered
9462,6581,03-07-2023,17-07-2023,fedex,Returned
9463,73731,19-08-2022,,dhl,Shipped
9464,3751,09-07-2020,,dhl,Delivered
9465,37672,14-01-2024,,fedex,Delivered
9466,55404,09-04-2024,,usps,Delivered
9467,29210,19-01-2022,,fedex,Delivered
9468,47549,21-10-2021,,fedex,Delivered
9469,52834,16-12-2020,,fedex,Delivered
9470,55246,23-05-2022,,fedex,Delivered
9471,94116,06-12-2022,,fedex,Shipped
9472,8752,17-06-2022,,bluedart,Delivered
9473,97578,27-09-2021,,fedex,Cancelled
9474,69358,12-09-2023,,dhl,Delivered
9475,70889,01-01-2025,,fedex,Delivered
9476,27548,09-09-2020,,bluedart,Delivered
9477,21489,25-07-2020,16-08-2020,dhl,Returned
9478,70695,13-08-2020,,dhl,Delivered
9479,22760,03-05-2020,,fedex,Delivered
9480,49979,25-06-2023,,bluedart,Delivered
9481,98549,04-05-2022,,delhivery,Delivered
9482,74234,07-03-2023,,delhivery,Delivered
9483,5180,20-09-2022,,usps,Delivered
9484,47198,15-02-2024,,dhl,Cancelled
9485,77735,13-07-2020,01-08-2020,fedex,Returned
9486,99021,18-12-2021,,delhivery,Shipped
9487,2294,07-12-2022,,dhl,Delivered
9488,67278,23-04-2023,,dhl,Delivered
9489,38282,05-11-2021,,bluedart,Delivered
9490,93558,12-04-2022,28-04-2022,dhl,Returned
9491,14887,02-02-2024,,ups,Delivered
9492,68629,21-01-2020,,fedex,Delivered
9493,40163,15-08-2024,,ups,In Transit
9494,40187,20-01-2021,,bluedart,In Transit
9495,12177,05-04-2024,,fedex,Delivered
9496,51932,14-06-2020,,ups,Shipped
9497,99064,17-03-2023,,usps,Delivered
9498,36626,09-11-2023,,fedex,Delivered
9499,48656,26-10-2020,,dhl,Delivered
9500,23245,02-08-2023,,fedex,Delivered
9501,44666,10-11-2020,09-12-2020,fedex,Returned
9502,73193,30-05-2024,17-06-2024,fedex,Returned
9503,48123,26-05-2024,,fedex,Delivered
9504,61864,11-03-2023,,ups,Delivered
9505,64564,01-09-2022,,delhivery,Delivered
9506,62586,21-09-2023,,fedex,Delivered
9507,86350,26-11-2023,,fedex,In Transit
9508,48682,31-07-2020,,ups,Delivered
9509,10363,09-10-2024,,ups,Shipped
9510,84813,28-11-2020,,dhl,Delivered
9511,45578,03-02-2021,,fedex,Delivered
9512,12754,18-12-2021,,fedex,Delivered
9513,22724,03-10-2023,,fedex,Delivered
9514,97521,25-11-2022,,fedex,Delivered
9515,89921,14-09-2021,,bluedart,Delivered
9516,91211,08-03-2024,,fedex,Shipped
9517,13948,18-03-2022,,delhivery,Delivered
9518,91586,22-12-2024,,bluedart,Shipped
9519,30480,18-12-2021,,fedex,In Transit
9520,89744,20-10-2022,,ups,Delivered
9521,60063,22-07-2020,,dhl,Cancelled
9522,61308,25-09-2021,,dhl,Shipped
9523,38775,15-11-2023,,ups,Shipped
9524,49671,04-05-2023,,bluedart,Delivered
9525,30978,10-11-2023,,bluedart,Delivered
9526,2063,17-05-2021,,usps,Delivered
9527,33890,04-04-2024,,usps,Delivered
9528,33784,02-05-2020,,bluedart,Shipped
9529,91488,01-08-2023,,dhl,Delivered
9530,35136,05-10-2022,,bluedart,Delivered
9531,29519,14-07-2023,07-08-2023,dhl,Returned
9532,10994,08-08-2021,,dhl,Delivered
9533,13414,08-10-2020,,bluedart,Delivered
9534,7403,24-03-2020,,fedex,Delivered
9535,75796,03-02-2024,29-02-2024,dhl,Returned
9536,14438,24-02-2022,,dhl,Delivered
9537,90415,23-08-2022,,usps,Delivered
9538,92907,09-12-2023,,fedex,Shipped
9539,74955,31-07-2020,,dhl,Delivered
9540,99008,07-07-2020,,ups,Delivered
9541,26502,19-07-2023,,fedex,Delivered
9542,84920,27-07-2024,,fedex,Delivered
9543,95297,25-08-2022,,fedex,Delivered
9544,62875,05-05-2023,,fedex,Delivered
9545,83001,09-04-2021,,fedex,Cancelled
9546,33230,01-07-2023,,dhl,Delivered
9547,55951,02-02-2024,,dhl,Shipped
9548,25589,20-05-2020,,fedex,Delivered
9549,16226,06-05-2022,,fedex,Delivered
9550,61738,22-11-2021,,ups,Delivered
9551,88214,13-05-2022,,usps,Delivered
9552,91440,17-01-2023,,fedex,Delivered
9553,15540,20-06-2023,,fedex,Delivered
