order_id,order_date,customer_id,seller_id,order_status
79421,05-06-2022,66307,11,Completed
30236,10-04-2021,77016,33,Completed
37721,21-12-2023,39702,51,Completed
90677,17-09-2023,10387,37,Completed
6725,07-03-2022,15782,22,Completed
35632,08-03-2020,54199,19,Inprogress
7537,06-10-2023,28747,58,Completed
50429,16-04-2023,46268,38,Completed
20025,16-09-2024,37686,63,Cancelled
76891,14-11-2024,68710,62,Inprogress
13345,22-05-2021,23870,8,Completed
11742,14-08-2024,18872,39,Completed
72200,30-11-2022,86685,36,Completed
60200,01-04-2023,45418,35,Completed
23326,08-09-2020,28930,52,Cancelled
85990,25-11-2022,59063,33,Cancelled
68313,25-01-2021,57758,15,Completed
99921,22-11-2022,9912,11,Completed
37800,20-03-2021,91482,10,Completed
63890,13-10-2021,23083,11,Completed
17263,26-04-2022,25625,64,Inprogress
99604,23-02-2024,29164,10,Completed
26241,09-04-2021,38702,19,Inprogress
3676,30-10-2023,87044,22,Completed
12469,05-06-2021,67293,50,Cancelled
82476,28-05-2023,58166,42,Completed
15970,17-05-2021,1649,9,Inprogress
59503,21-11-2021,2600,58,Cancelled
77465,21-09-2022,26405,4,Inprogress
53491,03-02-2022,47700,64,Completed
86442,09-07-2023,16336,34,Completed
63974,11-07-2023,88394,56,Inprogress
44865,28-02-2024,13673,57,Completed
59746,19-10-2021,84024,11,Completed
90841,26-04-2020,39473,49,Completed
81323,26-08-2021,41473,52,Completed
69241,20-08-2022,36825,9,Completed
34035,14-10-2023,83765,63,Completed
93806,06-05-2022,56829,30,Completed
63529,02-01-2024,61009,39,Inprogress
83921,30-04-2020,49728,60,Completed
77236,29-11-2020,458,59,Completed
81517,02-04-2024,43506,54,Completed
59824,06-08-2020,90342,9,Completed
79678,13-07-2021,28567,29,Cancelled
8455,22-02-2023,13376,25,Completed
42382,23-01-2020,88957,14,Completed
22132,16-02-2020,67004,49,Completed
18671,27-02-2022,47407,4,Completed
14953,01-10-2021,99907,4,Completed
93895,30-12-2024,56941,39,Completed
17284,03-02-2024,56538,58,Completed
15467,18-11-2020,49738,60,Completed
37589,17-05-2021,87790,9,Completed
72602,09-08-2020,5426,58,Completed
54637,24-03-2024,52335,40,Completed
45007,30-09-2022,26237,42,Completed
87481,28-03-2022,5629,54,Completed
47654,02-08-2022,68517,11,Completed
68735,01-11-2021,29235,45,Completed
13441,05-05-2021,34940,56,Inprogress
73468,24-05-2023,91852,40,Cancelled
71062,06-12-2022,2114,42,Completed
14370,08-05-2020,71947,12,Inprogress
2233,18-10-2022,72782,11,Completed
57710,28-07-2022,5264,62,Completed
11088,29-01-2021,26237,20,Completed
65555,30-06-2022,26812,18,Completed
28690,16-12-2021,16669,37,Returned
42075,15-11-2020,32038,42,Returned
54265,04-09-2021,41505,32,Completed
32883,11-08-2021,1488,51,Completed
13414,07-10-2020,72071,26,Completed
54468,08-06-2022,75557,20,Cancelled
27229,22-02-2022,75671,23,Completed
13336,29-04-2024,335,53,Cancelled
23041,31-07-2024,88966,47,Completed
85662,03-02-2024,22977,9,Returned
87609,19-01-2024,30590,55,Completed
49040,24-10-2022,6065,50,Completed
47189,24-02-2023,31028,11,Returned
87312,14-12-2023,66755,35,Cancelled
24331,19-10-2023,19584,63,Completed
55318,06-08-2021,73666,16,Completed
14547,02-03-2024,96254,31,Cancelled
55860,16-09-2021,70175,38,Completed
79208,03-05-2022,25596,48,Returned
88958,11-02-2020,41239,10,Completed
80796,21-02-2023,45451,47,Completed
54807,13-12-2021,67145,55,Completed
29563,17-02-2020,76468,21,Inprogress
64963,31-07-2024,72185,31,Completed
74472,27-05-2022,78732,7,Inprogress
97238,02-01-2020,52182,45,Completed
10310,29-05-2021,49738,50,Returned
91746,29-04-2024,28139,25,Completed
76229,09-11-2020,45669,24,Completed
82178,03-06-2020,44660,24,Completed
69885,18-11-2022,13673,7,Completed
78329,08-08-2023,59859,18,Completed
77121,01-04-2020,60074,49,Inprogress
77709,25-03-2020,27212,50,Completed
8019,10-12-2020,57263,41,Completed
52375,29-11-2024,52976,30,Completed
99979,12-08-2023,29053,62,Completed
22848,21-09-2023,18955,27,Completed
7207,07-01-2021,83889,8,Completed
15919,06-01-2020,94509,33,Completed
99492,09-05-2022,55592,33,Completed
98000,18-05-2023,22105,56,Completed
97661,23-02-2020,75161,60,Completed
11074,25-03-2020,97900,6,Inprogress
94560,08-07-2023,45725,22,Completed
65717,12-11-2024,30597,49,Completed
46620,11-06-2024,16669,33,Completed
25710,08-07-2021,86656,53,Completed
23510,12-01-2022,25360,24,Cancelled
16062,10-12-2021,51933,42,Completed
51989,29-09-2024,80534,51,Completed
30072,06-10-2021,68615,64,Completed
26489,15-06-2020,61806,35,Returned
56258,12-04-2024,70079,8,Returned
16798,17-07-2021,22998,15,Returned
32729,22-01-2020,2642,2,Completed
11077,30-10-2024,17965,16,Cancelled
62630,28-01-2023,24200,27,Returned
81467,25-01-2022,73284,55,Completed
70059,21-03-2022,33525,57,Inprogress
84227,21-03-2023,28779,12,Cancelled
36095,02-07-2021,96200,8,Completed
76811,25-07-2021,78334,44,Completed
5801,21-04-2022,52454,50,Completed
92214,21-01-2022,65698,8,Cancelled
41694,06-10-2024,21452,53,Cancelled
79912,03-10-2024,83184,16,Completed
8377,09-11-2022,92791,2,Completed
32807,30-03-2020,51753,34,Completed
63419,07-11-2020,68022,29,Completed
22409,10-08-2021,50991,7,Cancelled
79823,28-04-2024,94676,47,Completed
47826,07-12-2023,26355,47,Completed
39778,04-05-2024,88680,38,Completed
96641,01-12-2024,58221,23,Completed
95343,12-03-2022,20246,20,Inprogress
44634,16-11-2022,21452,49,Cancelled
66997,27-04-2020,65135,16,Completed
91531,13-10-2021,66207,49,Completed
45793,14-05-2023,84333,38,Completed
56194,27-10-2021,54425,46,Cancelled
87066,08-09-2023,14269,30,Inprogress
79341,02-09-2021,65433,42,Inprogress
77807,17-09-2021,32526,35,Inprogress
86771,02-03-2022,63373,59,Inprogress
17208,25-08-2022,88111,30,Completed
21073,17-05-2020,90869,47,Completed
64154,19-12-2023,70063,26,Completed
37497,25-04-2020,89382,7,Completed
82538,10-10-2020,67154,57,Completed
80135,23-07-2023,64537,12,Completed
21201,15-07-2023,34390,42,Cancelled
20070,29-03-2022,81765,36,Completed
84042,04-12-2023,99417,9,Completed
45829,06-06-2022,68189,29,Completed
14872,15-11-2021,7971,61,Returned
58402,01-03-2021,34001,16,Cancelled
36694,01-06-2021,4188,61,Completed
10140,24-05-2023,1190,1,Completed
79669,31-10-2022,34749,21,Completed
25150,23-10-2020,6410,23,Cancelled
43293,09-08-2020,98369,22,Completed
74092,16-02-2020,80555,2,Inprogress
9751,23-05-2022,15782,21,Completed
34300,28-10-2022,75297,44,Inprogress
85754,08-03-2021,9036,50,Returned
56177,02-11-2024,46268,51,Cancelled
24527,09-10-2024,33226,30,Cancelled
14932,02-10-2024,50897,26,Completed
24880,17-12-2022,50889,26,Completed
25624,14-08-2023,19482,34,Completed
95494,03-12-2023,95411,56,Completed
5891,04-10-2022,19850,29,Completed
16927,23-08-2021,668,26,Completed
72041,23-01-2024,53201,63,Completed
52795,02-05-2020,85196,13,Inprogress
31575,01-12-2023,63473,43,Completed
75900,12-10-2021,89650,40,Cancelled
79411,29-09-2023,85892,2,Completed
35225,28-09-2022,53154,56,Completed
47924,24-04-2023,6410,46,Cancelled
34843,09-06-2022,48919,18,Inprogress
13801,12-11-2021,24932,51,Completed
90711,29-01-2022,82031,7,Completed
73726,15-02-2021,38437,17,Completed
33989,08-08-2022,48916,57,Completed
88745,04-12-2024,54629,50,Completed
88028,18-05-2021,257,29,Completed
13296,20-10-2024,56941,1,Completed
96452,27-04-2023,44901,50,Completed
91164,04-10-2022,27200,12,Inprogress
29524,01-02-2023,39080,19,Returned
7910,19-10-2020,37228,64,Inprogress
80050,12-05-2023,27781,8,Completed
32766,26-02-2023,91943,19,Inprogress
2137,17-02-2020,97712,44,Returned
62642,06-02-2022,41442,26,Inprogress
79356,24-05-2020,22118,46,Cancelled
53421,15-01-2023,26147,35,Completed
83493,27-10-2024,74832,5,Completed
45259,11-01-2021,43506,13,Cancelled
7047,13-12-2020,56538,5,Completed
77958,13-11-2021,43386,24,Completed
57183,01-08-2023,86335,46,Cancelled
41088,18-11-2024,85899,41,Inprogress
48495,13-06-2024,5696,10,Completed
76929,14-09-2020,54157,35,Completed
71566,20-09-2022,30142,33,Completed
61924,04-03-2020,85920,61,Cancelled
18774,07-08-2021,73520,53,Cancelled
37381,08-12-2023,50114,28,Completed
5208,22-12-2020,95020,48,Completed
74715,16-12-2020,63291,26,Completed
89812,18-03-2022,25365,45,Completed
80344,28-10-2022,88805,1,Completed
24047,14-07-2023,93936,8,Completed
15104,02-03-2024,12290,59,Cancelled
61411,30-05-2021,89794,65,Completed
64367,29-02-2020,39822,12,Inprogress
25665,15-10-2023,65291,57,Inprogress
99512,15-10-2024,52918,32,Completed
13182,21-07-2022,70064,9,Inprogress
55858,25-02-2020,52979,44,Inprogress
89380,22-07-2022,32526,28,Cancelled
93322,20-12-2022,13213,39,Cancelled
9437,11-07-2024,33525,41,Cancelled
9721,26-01-2024,82062,58,Completed
28026,27-11-2023,97094,27,Completed
29284,11-02-2024,11930,11,Completed
62665,19-01-2022,20992,33,Completed
26180,14-12-2021,99417,62,Completed
57202,07-05-2023,23678,43,Inprogress
60352,10-07-2023,96316,41,Completed
83092,15-08-2024,3797,19,Completed
63681,12-06-2022,52561,47,Cancelled
91888,27-11-2022,18534,31,Cancelled
16862,03-10-2024,70505,15,Returned
63760,03-07-2021,39933,25,Completed
84037,06-02-2023,83265,45,Completed
39500,11-07-2022,83155,15,Inprogress
92573,12-10-2023,8183,43,Completed
24626,12-03-2024,28858,61,Returned
41059,19-06-2024,77437,41,Cancelled
18380,23-08-2020,23525,20,Completed
23498,01-02-2024,79074,47,Cancelled
23378,21-06-2023,30237,43,Cancelled
36438,01-06-2022,38089,53,Completed
13328,28-01-2020,50114,56,Completed
81835,21-08-2021,12893,6,Completed
69840,11-09-2024,77161,65,Completed
31085,03-11-2022,80356,52,Completed
9038,15-06-2022,9451,34,Completed
54974,28-10-2022,38657,63,Completed
97020,28-10-2022,81601,51,Completed
95113,03-01-2020,75208,16,Completed
31761,07-03-2024,93104,11,Inprogress
57869,05-06-2022,63314,32,Cancelled
41982,27-05-2023,67840,16,Completed
41441,11-07-2024,86199,49,Completed
2889,10-09-2022,91943,57,Completed
13339,10-09-2022,28398,2,Cancelled
72339,29-07-2020,41188,4,Inprogress
14091,15-01-2022,4270,64,Completed
41632,17-11-2022,47976,11,Completed
39035,07-04-2022,62563,44,Cancelled
36186,11-06-2020,89849,52,Completed
92107,04-03-2020,18202,63,Cancelled
39866,20-12-2024,62304,44,Completed
94036,26-03-2021,85924,56,Completed
36487,04-06-2023,28209,11,Returned
21355,30-03-2020,67541,19,Returned
5039,15-11-2022,34003,53,Completed
21623,23-05-2023,58528,15,Completed
37636,05-02-2024,1253,63,Inprogress
33066,10-01-2022,78732,63,Completed
49215,30-06-2023,27200,21,Completed
89142,07-07-2021,16085,11,Cancelled
79764,14-01-2023,41562,30,Returned
98369,21-05-2023,66051,7,Completed
58569,08-10-2022,97422,37,Completed
54916,15-05-2021,85809,57,Completed
47011,19-02-2024,26197,32,Completed
12909,20-12-2020,90526,12,Completed
16468,08-09-2021,30237,5,Completed
68469,01-08-2024,64008,17,Cancelled
85707,25-07-2024,78718,18,Completed
98559,12-05-2022,49003,57,Returned
45087,18-05-2023,73256,14,Completed
55595,05-06-2022,77307,44,Completed
36909,27-01-2024,35657,24,Completed
2057,24-05-2022,8988,33,Completed
81306,11-08-2020,67813,20,Completed
76491,01-02-2024,38754,5,Completed
38356,05-06-2021,77220,56,Completed
99284,30-10-2020,62114,13,Completed
41491,17-02-2024,97668,4,Completed
65879,01-02-2021,57996,17,Completed
47078,24-05-2020,61924,64,Completed
26218,15-10-2023,32705,42,Completed
83855,29-11-2022,89837,8,Inprogress
9513,07-03-2022,86531,46,Inprogress
26234,19-08-2021,88198,51,Inprogress
62270,09-03-2022,21333,20,Completed
6102,17-01-2020,45418,7,Returned
42932,26-06-2022,33874,55,Completed
41769,15-03-2022,11803,11,Inprogress
18594,11-08-2023,63490,34,Completed
85221,02-01-2024,67293,34,Inprogress
43570,16-04-2023,92955,10,Returned
13234,11-10-2024,17203,47,Completed
8314,09-02-2021,85661,4,Completed
90431,27-12-2021,79877,57,Completed
24472,30-03-2022,41006,30,Completed
51533,14-03-2024,4199,61,Completed
10973,15-02-2024,16243,21,Returned
85472,05-04-2023,51979,1,Cancelled
4560,25-12-2021,5948,54,Completed
27166,10-06-2020,1060,14,Returned
95961,13-11-2023,60876,47,Completed
51243,04-08-2021,86527,26,Inprogress
42880,20-10-2023,95517,7,Completed
81806,14-01-2020,42333,40,Completed
36018,27-06-2020,73023,41,Completed
98940,14-09-2020,7934,32,Cancelled
76747,02-03-2022,20744,55,Completed
78808,19-03-2024,30597,27,Completed
23993,11-11-2021,59397,38,Completed
5618,01-06-2022,78334,33,Cancelled
23872,31-12-2020,600,58,Completed
32701,30-07-2021,20589,42,Completed
63951,05-12-2020,34252,39,Returned
90998,22-11-2023,78334,32,Cancelled
51017,22-02-2024,19085,36,Completed
57725,26-10-2021,91941,51,Completed
77426,03-02-2023,5799,59,Completed
56499,04-02-2023,46949,56,Completed
79636,28-02-2020,68406,29,Inprogress
93876,24-12-2022,84986,42,Completed
23004,17-08-2023,88824,16,Inprogress
75691,27-12-2024,964,43,Completed
46478,19-01-2020,51591,15,Cancelled
31635,03-08-2024,98099,11,Inprogress
31371,24-07-2024,28781,11,Returned
71419,19-12-2023,39822,41,Completed
51295,29-09-2021,16085,12,Cancelled
13225,19-01-2022,70697,17,Completed
75538,15-12-2022,20889,41,Completed
33774,04-01-2022,65482,58,Completed
13172,09-12-2020,77637,5,Completed
9575,19-12-2023,16909,48,Completed
94352,27-02-2020,48048,17,Inprogress
26149,17-09-2024,50265,49,Completed
80800,28-11-2021,45669,10,Cancelled
90642,18-03-2024,33950,54,Completed
31211,16-04-2022,12290,5,Completed
41048,16-06-2023,89801,59,Completed
17622,17-07-2021,51181,48,Completed
37758,24-10-2020,13510,18,Completed
20503,02-08-2020,46225,48,Completed
39542,28-10-2023,26812,14,Cancelled
1288,22-07-2021,90052,34,Cancelled
50616,27-02-2020,37473,42,Cancelled
56658,12-06-2022,70306,34,Completed
24288,11-12-2024,63957,42,Completed
68159,26-11-2020,52732,15,Completed
25618,24-12-2020,98540,21,Cancelled
36410,06-04-2023,20725,59,Completed
93782,09-01-2020,53463,62,Completed
26076,01-07-2024,63008,41,Returned
27420,04-08-2024,47126,32,Completed
40309,12-06-2020,8179,14,Completed
68815,28-01-2021,37413,32,Completed
71621,15-03-2021,54157,38,Cancelled
84377,15-11-2021,13224,15,Inprogress
31156,04-06-2022,45644,12,Completed
32212,26-02-2024,60502,1,Inprogress
34731,30-01-2024,90607,7,Completed
83810,16-05-2023,39662,52,Completed
62949,29-12-2023,15609,29,Completed
84770,16-02-2021,3412,31,Completed
14438,23-02-2022,20744,23,Completed
70050,23-01-2021,47394,2,Completed
50971,23-06-2021,66072,18,Cancelled
58170,20-02-2020,90059,48,Inprogress
81254,18-08-2022,56469,2,Cancelled
34344,21-05-2020,95425,21,Returned
5886,23-02-2024,13190,31,Cancelled
67549,31-03-2021,7228,44,Completed
57971,22-09-2023,12677,47,Completed
48444,13-05-2023,50306,29,Completed
38744,08-09-2022,20170,48,Completed
92595,02-03-2021,31604,56,Returned
38260,14-03-2021,79603,58,Completed
33648,14-08-2021,61222,20,Cancelled
74665,28-01-2021,70895,44,Completed
24146,08-02-2021,17429,17,Completed
92567,05-07-2022,30012,29,Completed
18504,17-03-2020,44107,25,Completed
73677,27-02-2023,80231,2,Returned
44223,18-09-2023,23939,54,Completed
91578,27-05-2023,21306,56,Completed
3729,10-11-2021,2957,31,Completed
59951,15-02-2021,6560,8,Completed
36256,25-04-2022,27694,10,Completed
94724,28-09-2022,18666,20,Completed
45567,10-07-2024,12716,2,Cancelled
3845,16-01-2024,26405,23,Inprogress
76709,27-03-2021,12551,11,Completed
46533,12-01-2020,26301,60,Completed
22376,29-08-2022,21806,48,Completed
74327,07-12-2023,40516,55,Cancelled
69558,21-03-2023,86916,38,Completed
49918,05-12-2023,10839,32,Cancelled
90111,28-03-2020,64008,19,Completed
86841,12-05-2022,15123,1,Completed
63862,30-10-2022,33891,36,Inprogress
2082,28-05-2022,87332,1,Completed
96473,05-07-2023,89849,14,Completed
75621,14-03-2024,38763,28,Completed
56957,16-01-2021,28357,5,Completed
80305,06-11-2022,11011,23,Completed
56305,08-02-2024,70979,61,Inprogress
88709,08-10-2024,16085,11,Cancelled
43828,04-05-2020,18630,44,Completed
84500,28-09-2022,6065,55,Cancelled
83022,20-07-2020,20042,18,Completed
79766,03-09-2024,5326,54,Cancelled
13599,13-07-2020,40223,23,Completed
88941,02-10-2021,75942,56,Completed
54065,16-06-2020,41686,44,Returned
44009,28-09-2024,71449,24,Completed
6872,08-05-2020,28243,39,Completed
89790,21-02-2023,65482,26,Completed
61018,14-02-2021,2972,57,Completed
17331,20-02-2021,65490,48,Completed
73017,26-09-2021,70022,35,Completed
69555,22-07-2021,52561,39,Completed
27399,04-11-2020,27045,2,Completed
1593,18-08-2024,49672,40,Cancelled
90928,14-06-2020,18239,15,Completed
78583,23-09-2021,20725,28,Completed
92542,02-04-2024,87332,33,Completed
45593,17-05-2020,8681,53,Completed
81949,27-06-2024,85930,16,Completed
18874,11-04-2020,33892,30,Completed
87346,12-10-2022,59940,15,Completed
67670,30-03-2021,49097,58,Inprogress
60680,03-08-2020,4334,2,Cancelled
28822,19-01-2021,27632,13,Completed
82754,15-07-2022,96781,48,Cancelled
38329,06-04-2024,84170,2,Completed
85601,30-12-2020,5065,63,Completed
53686,15-03-2023,73124,50,Completed
95097,03-07-2024,92791,43,Completed
68678,30-08-2021,28398,9,Completed
57837,03-02-2022,95343,65,Completed
85932,10-10-2021,68888,57,Completed
59978,15-09-2021,38658,16,Cancelled
78207,29-02-2024,52196,6,Cancelled
71633,15-06-2022,12677,63,Completed
81123,09-03-2024,11804,46,Completed
76941,17-04-2022,27196,55,Completed
34844,21-07-2022,82037,47,Completed
60897,05-09-2023,85878,26,Completed
3149,23-08-2021,7779,55,Returned
54553,16-07-2024,40053,58,Completed
83409,23-01-2020,20415,61,Returned
91857,01-01-2020,37598,27,Cancelled
87177,12-03-2024,79044,49,Cancelled
87878,12-07-2021,14330,13,Completed
77577,02-09-2022,89320,34,Completed
7748,09-06-2023,39271,5,Completed
89286,29-07-2024,33731,49,Completed
35191,20-04-2022,5982,59,Completed
58712,28-02-2023,85189,15,Completed
11752,22-06-2024,4270,8,Cancelled
86684,13-12-2023,3338,9,Completed
4449,03-03-2024,74732,28,Cancelled
29166,19-06-2022,5696,20,Completed
69629,29-01-2024,57049,23,Completed
35171,19-10-2020,95411,30,Completed
59724,08-04-2022,18314,7,Completed
14451,24-03-2021,96690,65,Inprogress
45134,04-08-2023,48522,7,Completed
52404,15-11-2021,38641,9,Completed
63971,18-05-2020,54070,41,Inprogress
47988,04-01-2024,65128,16,Completed
82879,05-04-2020,49469,7,Completed
57640,23-09-2020,20866,27,Completed
43702,16-09-2022,11838,30,Completed
1006,16-02-2020,82760,8,Returned
45394,26-09-2021,53154,50,Cancelled
11036,22-12-2024,17188,18,Inprogress
72148,31-03-2022,34002,10,Completed
67215,18-01-2022,54694,61,Completed
56361,08-01-2024,66146,10,Completed
3621,22-09-2020,58528,64,Inprogress
13572,23-09-2020,11637,35,Completed
51378,24-08-2023,53529,60,Returned
65408,30-07-2021,97601,58,Completed
39342,13-03-2020,23678,52,Completed
35178,12-09-2023,50069,54,Completed
74790,05-02-2023,86005,49,Completed
24684,18-02-2024,33430,40,Completed
90635,20-05-2020,69703,52,Cancelled
38235,10-07-2020,90083,25,Completed
28195,24-03-2023,75599,54,Completed
91447,02-09-2024,41505,33,Inprogress
81045,02-05-2024,49940,62,Completed
99954,23-06-2022,76825,55,Cancelled
76429,10-12-2020,56714,46,Cancelled
68780,27-04-2023,17426,16,Completed
43947,22-05-2023,85497,50,Completed
3444,09-03-2023,11969,9,Completed
37469,07-05-2023,24202,28,Cancelled
43494,12-01-2023,70175,30,Completed
90050,06-02-2020,91462,24,Cancelled
44925,06-07-2023,51784,65,Completed
54603,01-12-2020,57165,28,Inprogress
54546,29-02-2020,72071,49,Inprogress
76577,02-12-2020,64008,31,Completed
95594,21-08-2020,1815,59,Completed
64500,29-08-2022,63346,39,Completed
45978,07-08-2023,41442,40,Completed
41745,19-07-2024,44925,55,Completed
91242,21-11-2022,387,62,Completed
82708,16-03-2023,35413,8,Completed
35641,27-09-2020,61922,29,Completed
24323,25-08-2024,47120,60,Inprogress
74530,13-07-2024,54157,40,Completed
57968,29-01-2023,76256,58,Returned
84912,27-01-2021,29164,37,Cancelled
62817,07-02-2022,22762,21,Completed
71393,22-12-2023,56023,36,Completed
78047,14-09-2020,74456,59,Returned
22996,07-05-2024,23110,22,Completed
44402,23-07-2020,99502,25,Completed
59419,09-10-2024,38702,1,Completed
17301,31-07-2023,47018,9,Completed
40408,14-02-2024,84763,34,Inprogress
5363,01-05-2022,84846,25,Completed
95033,12-06-2024,2731,39,Inprogress
44311,04-01-2022,27632,56,Cancelled
8300,08-08-2021,7197,31,Returned
32551,21-12-2021,22456,57,Completed
94167,13-03-2021,91760,22,Completed
43431,13-02-2021,58833,10,Completed
95444,19-02-2022,20121,52,Completed
57076,24-03-2023,75005,31,Returned
23600,26-10-2022,38657,24,Completed
50334,20-01-2023,12045,20,Completed
40433,04-01-2020,77541,45,Completed
68392,29-06-2020,31294,48,Completed
10351,26-04-2022,17984,21,Inprogress
54906,26-03-2023,96664,12,Completed
89306,27-01-2023,49445,6,Completed
68803,06-03-2020,82810,13,Returned
38686,14-05-2023,68437,51,Completed
76100,17-08-2022,82050,38,Completed
96652,15-04-2020,50685,5,Completed
54373,26-07-2020,81115,64,Returned
74306,18-06-2020,11947,15,Returned
84966,23-07-2022,89801,1,Inprogress
90143,26-09-2022,77392,19,Completed
26672,04-10-2024,32878,43,Completed
43346,30-08-2021,69148,53,Cancelled
68128,02-11-2022,36288,60,Completed
46979,11-09-2022,43964,5,Cancelled
29932,28-07-2023,54007,26,Completed
3483,01-06-2021,65625,2,Inprogress
12086,10-07-2021,40293,39,Completed
3848,09-10-2022,36683,7,Completed
11415,11-04-2022,59120,36,Completed
19520,12-08-2021,16927,7,Completed
58576,06-09-2020,79395,22,Completed
72994,16-11-2022,86855,40,Returned
76773,20-05-2020,96172,18,Completed
50462,29-10-2020,5335,31,Returned
79785,12-01-2023,69009,56,Completed
44707,01-03-2021,92570,39,Completed
12017,12-04-2023,99484,9,Inprogress
81005,21-09-2021,52630,13,Completed
28314,10-10-2020,34001,14,Completed
1201,04-10-2020,41979,47,Cancelled
95034,28-01-2024,13744,37,Returned
87138,10-03-2020,57564,48,Completed
96041,28-08-2021,6114,22,Inprogress
20323,08-10-2024,25392,51,Completed
65189,13-10-2022,92209,28,Completed
61249,16-05-2022,63490,45,Completed
46911,20-09-2021,26405,64,Returned
69705,25-06-2021,40024,31,Completed
50289,06-03-2024,82615,58,Cancelled
63239,15-01-2022,36187,18,Completed
7392,04-04-2023,63709,20,Inprogress
29342,18-01-2020,14960,64,Completed
51763,05-08-2024,47412,23,Inprogress
43932,05-06-2021,49462,30,Cancelled
55388,08-07-2020,16905,46,Returned
85519,19-12-2022,63746,6,Completed
7764,13-05-2023,11652,34,Inprogress
26467,06-12-2023,15020,25,Inprogress
93665,27-11-2022,23011,10,Cancelled
29263,14-01-2020,99657,51,Completed
34256,12-09-2021,37577,13,Completed
85070,22-04-2023,31235,43,Completed
37865,16-10-2024,81496,10,Inprogress
28693,18-05-2020,39271,49,Cancelled
79005,07-03-2023,58185,35,Cancelled
34838,14-01-2022,29502,31,Returned
53817,21-07-2022,13629,41,Inprogress
67672,20-08-2022,99648,34,Completed
79348,14-04-2021,26586,39,Completed
90419,17-06-2024,38219,10,Completed
33060,28-04-2024,86005,65,Completed
31491,28-07-2023,50546,14,Completed
14756,29-12-2022,55566,33,Completed
71414,11-06-2024,20390,22,Inprogress
10429,20-06-2021,88147,65,Completed
20731,01-05-2020,94545,20,Cancelled
82959,18-10-2020,1209,39,Inprogress
30143,15-06-2022,23841,58,Completed
49599,25-09-2023,31398,37,Completed
58638,13-11-2023,49067,50,Completed
56270,29-08-2020,33460,16,Inprogress
12636,03-08-2023,37755,11,Cancelled
95375,21-02-2023,5799,62,Completed
7267,25-07-2023,62794,7,Inprogress
59784,11-02-2023,74227,51,Completed
29814,27-03-2023,72381,46,Completed
17257,24-05-2020,68831,27,Completed
59523,31-01-2021,41526,21,Completed
40512,12-09-2020,27781,65,Completed
37692,28-08-2020,62095,41,Cancelled
47835,11-10-2021,58571,42,Completed
95192,31-07-2022,28807,34,Completed
61496,01-04-2022,21500,5,Cancelled
57099,14-07-2023,86513,55,Completed
23683,14-03-2023,41375,29,Completed
55195,27-11-2022,51979,22,Completed
96708,27-04-2024,49832,34,Completed
51872,02-02-2024,94640,1,Inprogress
33113,03-12-2021,40165,10,Cancelled
52434,21-09-2020,40137,35,Completed
59261,05-12-2022,76737,37,Completed
71540,20-04-2020,2600,44,Cancelled
42046,03-02-2020,65158,25,Completed
6392,28-01-2021,46043,25,Completed
85635,07-06-2021,43432,33,Inprogress
93662,04-11-2020,80595,44,Cancelled
73649,19-08-2022,81837,59,Inprogress
98167,28-02-2022,87056,15,Completed
65013,18-02-2023,56714,1,Completed
65998,15-03-2021,35413,18,Returned
35729,08-12-2020,89651,22,Completed
65984,01-03-2022,18508,36,Completed
50064,01-01-2024,98696,64,Completed
81383,22-10-2021,11607,51,Completed
98684,09-01-2024,57011,30,Completed
38598,12-05-2021,11347,64,Cancelled
32382,02-11-2020,16639,13,Completed
38389,01-12-2020,93808,39,Returned
66855,15-03-2024,39080,22,Completed
44815,30-04-2022,91912,49,Completed
19132,19-10-2023,62510,56,Completed
77996,06-01-2020,1175,39,Completed
47418,06-12-2023,73973,25,Returned
25937,09-03-2023,26798,56,Cancelled
59474,20-03-2022,92445,53,Completed
84143,21-03-2022,19148,51,Completed
34259,05-11-2022,84713,44,Cancelled
4604,06-11-2021,75813,65,Cancelled
96256,11-02-2021,86106,61,Completed
63416,26-11-2024,6664,27,Completed
52025,12-07-2023,46136,35,Completed
62044,02-03-2021,70051,64,Cancelled
56036,11-03-2023,67488,31,Completed
74082,31-08-2020,65433,40,Completed
63301,31-05-2021,69544,11,Completed
37882,03-05-2023,19751,15,Completed
4279,25-11-2023,17306,32,Cancelled
35752,10-12-2021,70505,64,Completed
20699,22-06-2024,35300,27,Completed
3952,07-09-2024,5326,3,Cancelled
63916,27-06-2021,58977,8,Completed
56214,16-07-2024,80300,65,Inprogress
62242,09-07-2023,60766,42,Completed
47490,07-09-2022,27700,26,Returned
88520,09-07-2021,89173,48,Inprogress
41386,23-10-2022,92523,33,Completed
79220,06-03-2024,95551,62,Completed
59346,06-05-2024,95694,60,Completed
46971,06-12-2023,24069,38,Completed
27177,15-01-2024,59927,30,Inprogress
40065,30-05-2023,46355,3,Completed
84464,15-01-2020,1190,42,Completed
10965,24-04-2023,47577,51,Completed
83010,17-11-2020,54362,21,Completed
62759,02-06-2024,91912,44,Inprogress
28223,09-06-2022,16927,25,Completed
28257,28-07-2022,52630,10,Completed
93587,25-08-2021,1042,1,Completed
84990,18-01-2021,70175,1,Completed
94701,18-08-2021,33640,39,Completed
5236,30-12-2022,92445,23,Completed
7096,03-01-2022,26301,1,Completed
75838,05-08-2022,67450,20,Completed
